customerID,ChurnProbability,risk_tier,Contract,tenure,MonthlyCharges
8945-GRKHX,0.6419757904505132,Medium Risk,Month-to-month,1,78.65
7517-LDMPS,0.6418251381559583,Medium Risk,Month-to-month,12,84.6
8008-HAWED,0.6416647243527588,Medium Risk,Month-to-month,14,50.75
5405-ZMYXQ,0.6411634237643535,Medium Risk,Month-to-month,8,74.6
3074-GQWYX,0.6410364259984082,Medium Risk,Month-to-month,5,75.9
7384-GHBPI,0.6408251813303824,Medium Risk,Month-to-month,3,35.15
5027-QPKTE,0.6407041011735498,Medium Risk,Month-to-month,7,69.35
5923-GXUOC,0.6406152925750507,Medium Risk,Month-to-month,10,104.4
2568-OIADY,0.6404279886836428,Medium Risk,Month-to-month,37,99.5
0225-ZORZP,0.6401388840675115,Medium Risk,Month-to-month,3,84.3
2398-YPMUR,0.6399729689926194,Medium Risk,Month-to-month,13,70.15
2815-CPTUL,0.6399418999178834,Medium Risk,Month-to-month,5,70.25
8999-BOHSE,0.6398505302459266,Medium Risk,Month-to-month,11,89.7
4686-UXDML,0.6398059702892243,Medium Risk,Month-to-month,21,99.85
9415-DPEWS,0.6394608233730454,Medium Risk,Month-to-month,18,88.35
4550-EVXNY,0.6394436727121291,Medium Risk,Month-to-month,1,69.65
5940-NFXKV,0.6393092247866603,Medium Risk,Month-to-month,19,83.65
2260-USTRB,0.638793560828944,Medium Risk,Month-to-month,2,70.2
7693-LCKZL,0.6387055083744778,Medium Risk,Month-to-month,5,80.15
7495-OOKFY,0.6384605634352609,Medium Risk,Month-to-month,8,80.65
8821-XNHVZ,0.6383697951695854,Medium Risk,Month-to-month,1,80.05
5652-MSDEY,0.6380156983428227,Medium Risk,Month-to-month,10,75.75
5685-IIXLY,0.637636792077746,Medium Risk,Month-to-month,5,83.6
9840-DVNDC,0.6373349467156826,Medium Risk,Month-to-month,6,80.5
5599-HVLTW,0.6369304745881621,Medium Risk,Month-to-month,14,80.35
1010-DIAUQ,0.6368773952523765,Medium Risk,Month-to-month,5,96.5
9940-RHLFB,0.6368592932946744,Medium Risk,Month-to-month,1,75.3
5219-YIPTK,0.6368516352826084,Medium Risk,Month-to-month,33,104.4
0125-LZQXK,0.6362255945080962,Medium Risk,Month-to-month,15,101.35
0506-LVNGN,0.6358557181580184,Medium Risk,Month-to-month,5,75.55
7912-SYRQT,0.6354672593418185,Medium Risk,Month-to-month,7,75.1
3801-HMYNL,0.6354338329024898,Medium Risk,Month-to-month,1,89.15
5043-TRZWM,0.6353995730304874,Medium Risk,Month-to-month,1,75.55
0529-ONKER,0.635339175787698,Medium Risk,Month-to-month,15,75.65
2135-DQWAQ,0.6352092992320919,Medium Risk,Month-to-month,5,85.3
2856-HYAPG,0.6350278271982366,Medium Risk,Month-to-month,1,68.65
0135-NMXAP,0.6347734682091444,Medium Risk,Month-to-month,12,89.75
6416-TVAIH,0.6346591283231808,Medium Risk,Month-to-month,1,68.5
6705-LXORM,0.634439422801047,Medium Risk,Month-to-month,5,70.05
1636-NTNCO,0.6343638407559272,Medium Risk,Month-to-month,4,50.95
1379-FRVEB,0.6342046670108223,Medium Risk,Month-to-month,15,91.0
9606-PBKBQ,0.6339069291166952,Medium Risk,Month-to-month,32,85.0
9647-ERGBE,0.6337827742998978,Medium Risk,Month-to-month,30,100.05
7714-YXSMB,0.6337046395624452,Medium Risk,Month-to-month,26,100.5
9054-FOWNV,0.6336403435845118,Medium Risk,Month-to-month,22,88.75
6393-WRYZE,0.6333095105407724,Medium Risk,Month-to-month,34,97.65
2154-KVJFF,0.6332534755804891,Medium Risk,Month-to-month,15,79.75
3420-ZDBMA,0.632937960974393,Medium Risk,Month-to-month,5,71.45
8949-JTMAY,0.6324303732650401,Medium Risk,Month-to-month,29,98.6
3066-RRJIO,0.6324043039603829,Medium Risk,Month-to-month,1,69.95
1867-BDVFH,0.6323881315476303,Medium Risk,Month-to-month,11,74.35
3951-NJCVI,0.6323672316554649,Medium Risk,Month-to-month,42,95.05
3001-CBHLQ,0.632236241617325,Medium Risk,Month-to-month,32,104.9
8734-DKSTZ,0.632230862433288,Medium Risk,Month-to-month,10,85.95
9494-MRNYX,0.6322209350173728,Medium Risk,Month-to-month,10,75.05
5134-IKDAY,0.6319605927611069,Medium Risk,Month-to-month,1,69.8
1583-IHQZE,0.6318280634250713,Medium Risk,Month-to-month,12,112.95
9133-AYJZG,0.6313603208752553,Medium Risk,Month-to-month,23,98.7
7534-BFESC,0.6312451726439133,Medium Risk,Month-to-month,24,76.1
9985-MWVIX,0.6312306983951118,Medium Risk,Month-to-month,1,70.15
2619-WFQWU,0.6312306983951118,Medium Risk,Month-to-month,1,70.15
9129-UXERG,0.6309844979551094,Medium Risk,Month-to-month,18,103.6
9741-YLNTD,0.6307872766170926,Medium Risk,Month-to-month,6,87.95
6910-HADCM,0.6307118143951846,Medium Risk,Month-to-month,1,76.35
8443-WVPSS,0.6303020749764779,Medium Risk,Month-to-month,10,99.85
0196-JTUQI,0.6300764886489232,Medium Risk,Month-to-month,9,75.2
5908-QMGOE,0.6300498012638205,Medium Risk,Month-to-month,15,74.2
4521-YEEHE,0.6299220748914341,Medium Risk,Month-to-month,18,88.85
3877-JRJIP,0.6298852592077037,Medium Risk,Month-to-month,1,59.85
2800-VEQXM,0.6298675364284555,Medium Risk,Month-to-month,3,74.75
0148-DCDOS,0.6295659291325735,Medium Risk,Month-to-month,25,94.7
0115-TFERT,0.6289964718174191,Medium Risk,Month-to-month,21,111.2
7908-QCBCA,0.6289907764447984,Medium Risk,Month-to-month,1,69.4
9050-QLROH,0.628967219401674,Medium Risk,Month-to-month,18,90.7
8709-KRDVL,0.6284532667543365,Medium Risk,Month-to-month,33,100.0
5879-SESNB,0.6283505410572365,Medium Risk,Month-to-month,11,75.25
1771-OADNZ,0.6283366473125881,Medium Risk,Month-to-month,29,95.9
5032-MIYKT,0.6279953007185548,Medium Risk,Month-to-month,1,70.7
4998-IKFSE,0.6277534177171212,Medium Risk,Month-to-month,30,100.45
0581-BXBUB,0.6275280924451903,Medium Risk,Month-to-month,4,72.75
0968-GSIKN,0.6274058025167873,Medium Risk,Month-to-month,1,70.8
6030-REHUX,0.6273842612350634,Medium Risk,Month-to-month,28,110.85
3296-SILRA,0.6273176423694032,Medium Risk,Month-to-month,1,76.4
2080-CAZNM,0.6272911944765427,Medium Risk,Month-to-month,41,104.4
0928-JMXNP,0.6271884640165886,Medium Risk,Month-to-month,4,29.9
5673-FSSMF,0.6268272753860624,Medium Risk,Month-to-month,1,60.15
4585-HETAI,0.6267840433892677,Medium Risk,Month-to-month,4,73.75
1028-FFNJK,0.6265404103878587,Medium Risk,Month-to-month,30,101.5
2262-SLNVK,0.626509393412872,Medium Risk,Month-to-month,1,70.1
0396-YCHWO,0.6263409692496682,Medium Risk,Month-to-month,36,95.4
5399-ZIMKF,0.6261861173048949,Medium Risk,Month-to-month,5,74.65
2959-FENLU,0.6258969702992973,Medium Risk,Month-to-month,9,85.3
1853-UDXBW,0.6258418588071276,Medium Risk,Month-to-month,1,70.0
2754-XBHTB,0.6257136842881439,Medium Risk,Month-to-month,9,77.65
6993-OHLXR,0.6256366626615889,Medium Risk,Month-to-month,2,68.95
8270-RKSAP,0.62538474594027,Medium Risk,Month-to-month,9,70.5
5569-KGJHX,0.6253306154595003,Medium Risk,Month-to-month,9,85.35
6267-DCFFZ,0.6253062332671123,Medium Risk,Month-to-month,30,90.05
9961-JBNMK,0.6250613135964853,Medium Risk,Month-to-month,21,96.8
4009-ALQFH,0.6249466471467979,Medium Risk,Month-to-month,25,99.5
3797-FKOGQ,0.6248328458791887,Medium Risk,Month-to-month,11,86.2
2504-DSHIH,0.6247798526926803,Medium Risk,Month-to-month,23,86.8
1915-IOFGU,0.6241453472465107,Medium Risk,Month-to-month,1,70.5
8676-TRMJS,0.6237067685314616,Medium Risk,Month-to-month,3,75.0
9617-INGJY,0.6236279857475245,Medium Risk,Month-to-month,1,70.6
8111-SLLHI,0.6235992782277274,Medium Risk,Month-to-month,39,105.65
7892-POOKP,0.6234483084861819,Medium Risk,Month-to-month,28,104.8
0491-KAPQG,0.6234127302863446,Medium Risk,Month-to-month,21,73.7
9367-WXLCH,0.6231039159727962,Medium Risk,Month-to-month,8,84.5
1689-YQBYY,0.6230898115811979,Medium Risk,Month-to-month,12,76.6
9524-EGPJC,0.6229715496005966,Medium Risk,Month-to-month,18,90.1
5959-BELXA,0.6228520893039139,Medium Risk,Month-to-month,32,96.15
8380-PEFPE,0.6227710876781068,Medium Risk,Month-to-month,1,71.65
1448-PWKYE,0.6225047883028316,Medium Risk,Month-to-month,1,80.0
0315-LVCRK,0.622449426512598,Medium Risk,Month-to-month,11,84.8
7153-OANIO,0.6224315874718421,Medium Risk,Month-to-month,1,69.95
3855-ONCAR,0.6222462526153483,Medium Risk,Month-to-month,4,78.9
7890-VYYWG,0.6220466258883577,Medium Risk,Month-to-month,3,36.45
5934-RMPOV,0.6215447936321652,Medium Risk,Month-to-month,22,84.75
7538-GWHML,0.6214918546524348,Medium Risk,Month-to-month,2,69.65
5949-XIKAE,0.6212534345145453,Medium Risk,Month-to-month,8,83.55
2969-QWUBZ,0.6208980078360421,Medium Risk,Month-to-month,2,51.4
5091-HFAZW,0.6208829802955124,Medium Risk,Month-to-month,2,91.15
2482-CZGBB,0.620658254007888,Medium Risk,Month-to-month,10,70.0
3640-PHQXK,0.6204016569149272,Medium Risk,Month-to-month,31,89.9
5947-SGKCL,0.6202263541233729,Medium Risk,Month-to-month,15,105.35
9444-JTXHZ,0.6199540582624745,Medium Risk,Month-to-month,1,76.2
7072-MBHEV,0.6199354227994744,Medium Risk,Month-to-month,11,78.1
3422-LYEPQ,0.6199164928770483,Medium Risk,Month-to-month,1,71.0
3771-PZOBW,0.6198742717203904,Medium Risk,Month-to-month,20,90.7
3211-AAPKX,0.6197759640776922,Medium Risk,Month-to-month,20,98.55
4759-TRPLW,0.6197602007506678,Medium Risk,Month-to-month,1,70.4
5899-MQZZL,0.6195101809237807,Medium Risk,Month-to-month,13,75.0
0674-DGMAQ,0.6194977901496229,Medium Risk,Month-to-month,32,93.5
6496-JDSSB,0.6194770880388679,Medium Risk,Month-to-month,8,80.0
5380-WJKOV,0.619436085504909,Medium Risk,Month-to-month,34,106.35
0027-KWYKW,0.6193450259353648,Medium Risk,Month-to-month,23,83.75
0772-GYEQQ,0.6192919687593962,Medium Risk,Month-to-month,3,88.35
9355-NPPFS,0.6192530040670574,Medium Risk,Month-to-month,26,78.8
8042-JVNFH,0.619177106418795,Medium Risk,Month-to-month,1,71.35
1766-GKNMI,0.6191689514843279,Medium Risk,Month-to-month,29,84.9
3177-LASXD,0.6191021826922207,Medium Risk,Month-to-month,1,71.35
5931-FLJJF,0.6189023897094065,Medium Risk,Month-to-month,7,70.1
8063-RJYNF,0.6188882862111378,Medium Risk,Month-to-month,16,94.25
4277-PVRAN,0.6188822833415726,Medium Risk,Month-to-month,8,80.1
7379-FNIUJ,0.6181877709411379,Medium Risk,Month-to-month,2,100.2
0455-XFASS,0.6180947272481897,Medium Risk,Month-to-month,3,69.55
1236-WFCDV,0.6180335201289001,Medium Risk,Month-to-month,14,90.45
6140-QNRQQ,0.6179867805704296,Medium Risk,Month-to-month,1,71.55
7571-YXDAD,0.6179641282494245,Medium Risk,Month-to-month,2,74.9
5318-IXUZF,0.6178776224175083,Medium Risk,Month-to-month,2,87.15
8132-YPVBX,0.6174637739761051,Medium Risk,Month-to-month,6,85.95
5442-BHQNG,0.6173292253737009,Medium Risk,Month-to-month,2,70.35
0411-EZJZE,0.6171179018082414,Medium Risk,Month-to-month,3,60.25
4647-MUZON,0.6167852440698931,Medium Risk,Month-to-month,18,95.95
8337-MSSXB,0.6165516596757039,Medium Risk,Month-to-month,14,86.3
0749-IRGQE,0.6162579960858514,Medium Risk,Month-to-month,13,45.3
0921-OHLVP,0.6162100773677712,Medium Risk,Month-to-month,22,83.05
6502-HCJTI,0.6161832421207752,Medium Risk,Month-to-month,7,94.7
3365-SAIGS,0.6160452606638472,Medium Risk,Month-to-month,17,83.55
3143-JQEGI,0.6156141553646067,Medium Risk,Month-to-month,13,88.35
5692-ICXLW,0.615467909277811,Medium Risk,Month-to-month,31,90.7
5583-SXDAG,0.615405332435133,Medium Risk,Month-to-month,1,70.0
1751-NCDLI,0.6153997276701022,Medium Risk,Month-to-month,46,98.85
0611-DFXKO,0.6153277661891388,Medium Risk,Month-to-month,20,89.0
7321-PKUYW,0.6150102872942979,Medium Risk,Month-to-month,11,90.15
0637-YLETY,0.6149079741580703,Medium Risk,Month-to-month,16,95.6
1641-RQDAY,0.614894074068291,Medium Risk,Month-to-month,32,100.4
4983-CCWMC,0.6141349737968612,Medium Risk,Month-to-month,3,69.6
3597-MVHJT,0.6138087758531434,Medium Risk,Month-to-month,27,95.6
6319-IEJWJ,0.6135668896202899,Medium Risk,Month-to-month,20,90.2
6379-RXJRQ,0.6133204060950402,Medium Risk,Month-to-month,10,70.1
0508-OOLTO,0.6133066266992898,Medium Risk,Month-to-month,2,71.65
6101-IMRMM,0.6132863503100057,Medium Risk,Month-to-month,6,94.5
8565-CLBZW,0.6130938467626045,Medium Risk,Month-to-month,24,89.85
6821-BUXUX,0.6129211542679169,Medium Risk,Month-to-month,13,96.65
8481-YYXWG,0.6127016080541515,Medium Risk,Month-to-month,5,89.35
8617-ENBDS,0.6126954925839112,Medium Risk,Month-to-month,3,73.6
7928-VJYAB,0.6126625253055471,Medium Risk,Month-to-month,11,90.6
0378-NHQXU,0.6122976322764965,Medium Risk,Month-to-month,17,88.25
5976-JCJRH,0.6121232418039338,Medium Risk,Month-to-month,10,70.3
1658-TJVOA,0.6116976785996229,Medium Risk,Month-to-month,6,74.1
4480-QQRHC,0.6111742178551305,Medium Risk,Month-to-month,8,74.05
1754-GKYPY,0.6111146699216442,Medium Risk,Month-to-month,22,89.75
7598-UAASY,0.6110126967412433,Medium Risk,Month-to-month,2,76.4
1104-TNLZA,0.6110118525730751,Medium Risk,Month-to-month,28,105.8
2739-CACDQ,0.610789956939867,Medium Risk,Month-to-month,17,82.65
6907-NZZIJ,0.610357981880402,Medium Risk,Month-to-month,36,99.15
7952-OBOYL,0.610331533716259,Medium Risk,Month-to-month,3,89.85
3703-KBKZP,0.6103038130353634,Medium Risk,Month-to-month,16,74.45
5712-PTIWW,0.6100394955457858,Medium Risk,Month-to-month,2,79.85
6432-TWQLB,0.6100194770991869,Medium Risk,Month-to-month,5,85.4
4029-HPFVY,0.609942215978554,Medium Risk,Month-to-month,3,70.3
4059-IIEBK,0.6096581610049618,Medium Risk,Month-to-month,7,78.55
0524-IAVZO,0.6090702989698931,Medium Risk,Month-to-month,30,85.0
6086-ESGRL,0.608841771324697,Medium Risk,Month-to-month,1,80.15
3672-YITQD,0.608442231053955,Medium Risk,Month-to-month,36,84.1
7142-HVGBG,0.6084383028531241,Medium Risk,Month-to-month,43,103.0
8844-TONUD,0.607682256831056,Medium Risk,Month-to-month,13,96.65
2685-SREOM,0.6071381653531386,Medium Risk,Month-to-month,25,89.1
5233-GEEAX,0.6059614859210428,Medium Risk,Month-to-month,8,29.4
4299-SIMNS,0.6059055166358154,Medium Risk,Month-to-month,9,81.15
7703-ZEKEF,0.6058972828261926,Medium Risk,Month-to-month,23,81.0
5130-IEKQT,0.605614005277037,Medium Risk,Month-to-month,25,105.95
3966-HRMZA,0.6053912269311784,Medium Risk,Month-to-month,3,75.05
5520-FVEWJ,0.6053224151545495,Medium Risk,Month-to-month,12,84.5
4391-RESHN,0.6052301569820174,Medium Risk,Month-to-month,23,104.05
4547-LYTDD,0.6051684136617937,Medium Risk,Month-to-month,16,72.65
1513-XNPPH,0.6051002021244554,Medium Risk,Month-to-month,12,89.4
1894-IGFSG,0.6049646197299978,Medium Risk,Month-to-month,22,89.25
1989-PRJHP,0.6049077494818272,Medium Risk,Month-to-month,27,75.5
9514-JDSKI,0.6046292849561818,Medium Risk,Month-to-month,1,40.2
8621-MNIHH,0.6044870341419978,Medium Risk,Month-to-month,34,94.25
0581-MDMPW,0.6042925620734555,Medium Risk,Month-to-month,24,88.95
7508-SMHXL,0.6039987394652495,Medium Risk,Month-to-month,15,89.0
1334-FJSVR,0.6038476989578919,Medium Risk,Month-to-month,1,24.25
3588-WSTTJ,0.603562601594121,Medium Risk,Month-to-month,35,99.05
2397-BRLOM,0.6033157998882045,Medium Risk,Month-to-month,8,80.45
6242-MBHPK,0.6032749775687617,Medium Risk,Month-to-month,23,95.1
2070-XYMFH,0.6030723504038222,Medium Risk,Month-to-month,23,79.35
9801-GDWGV,0.6029557679732743,Medium Risk,Month-to-month,39,103.45
7365-BVCJH,0.6029421984990475,Medium Risk,Month-to-month,1,24.4
6338-AVWCY,0.6027277092001393,Medium Risk,Month-to-month,3,40.15
8784-CGILN,0.6027234292464094,Medium Risk,Month-to-month,18,99.85
6877-LGWXO,0.6026510111230164,Medium Risk,Month-to-month,18,78.55
6680-WKXRZ,0.6025242352337288,Medium Risk,Month-to-month,3,74.4
4433-JCGCG,0.6024856755986867,Medium Risk,Month-to-month,46,101.0
0447-RXSGD,0.6023785144857836,Medium Risk,Month-to-month,24,99.65
3550-SAHFP,0.6023690467824179,Medium Risk,Month-to-month,33,83.35
3797-VTIDR,0.6018487142324932,Medium Risk,Month-to-month,1,23.45
9565-DJPIB,0.6014886873445112,Medium Risk,Month-to-month,4,89.6
5832-XKAES,0.6014693057200341,Medium Risk,Month-to-month,2,69.8
4763-PGDPO,0.6014455639913522,Medium Risk,Month-to-month,4,70.4
5649-ANRML,0.6013027381886796,Medium Risk,Month-to-month,2,95.1
5989-PGKJB,0.6012615244939177,Medium Risk,Month-to-month,16,86.25
6923-JHPMP,0.6007581529124308,Medium Risk,Month-to-month,2,80.45
8637-XJIVR,0.6007498869072144,Medium Risk,Month-to-month,12,78.95
3644-QXEHN,0.6004308573014425,Medium Risk,Month-to-month,13,97.0
8634-MPHTR,0.600382690760685,Medium Risk,Month-to-month,47,100.05
3858-VOBET,0.6003810370361281,Medium Risk,Month-to-month,23,74.95
6175-IRFIT,0.6002408352336283,Medium Risk,Month-to-month,5,78.75
6032-KRXXO,0.6001898110934331,Medium Risk,Month-to-month,30,90.25
3669-LVWZB,0.6000223123656686,Medium Risk,Month-to-month,5,51.0
3196-NVXLZ,0.6000192527386008,Medium Risk,Month-to-month,25,84.6
0231-LXVAP,0.5996954213125116,Medium Risk,Month-to-month,1,75.9
8854-CCVSQ,0.5996754174640647,Medium Risk,Month-to-month,18,80.65
7278-CKDNC,0.599583398944363,Medium Risk,Month-to-month,24,80.5
9796-BPKIW,0.59956191331873,Medium Risk,Month-to-month,8,69.95
5729-KLZAR,0.5990992243825298,Medium Risk,Month-to-month,4,80.85
0620-DLSLK,0.5990098572340046,Medium Risk,Month-to-month,13,81.9
0654-HMSHN,0.5989309944446252,Medium Risk,Month-to-month,21,104.4
7270-BDIOA,0.5987968255075917,Medium Risk,Month-to-month,22,90.0
1024-GUALD,0.5987579528666216,Medium Risk,Month-to-month,1,24.8
5144-TVGLP,0.5986641333528385,Medium Risk,Month-to-month,38,94.75
0727-IWKVK,0.5986006312857531,Medium Risk,Month-to-month,9,79.9
8937-RDTHP,0.5985346634159513,Medium Risk,Month-to-month,1,84.6
9600-UDOPK,0.5985276403480486,Medium Risk,Month-to-month,30,94.05
2672-DZUOY,0.5984042246289472,Medium Risk,Month-to-month,1,25.15
9773-PEQBZ,0.5981670502930929,Medium Risk,Month-to-month,10,79.85
2079-FBMZK,0.5978506390973466,Medium Risk,Month-to-month,6,69.25
3336-JORSO,0.5977131531243172,Medium Risk,Month-to-month,33,110.45
6900-PXRMS,0.5976128996145471,Medium Risk,Month-to-month,26,105.75
9692-TUSXH,0.5975158502738291,Medium Risk,Month-to-month,18,96.05
9492-TOKRI,0.5974422049890569,Medium Risk,Month-to-month,18,90.0
0952-KMEEH,0.5973896077808573,Medium Risk,Month-to-month,13,98.15
7137-RYLPP,0.5973345591402942,Medium Risk,Month-to-month,37,85.7
9399-APLBT,0.5972913259641618,Medium Risk,Month-to-month,1,74.7
4716-HHKQH,0.5971433013739957,Medium Risk,Month-to-month,20,107.05
9866-QEVEE,0.5970417113185934,Medium Risk,Month-to-month,19,86.0
3916-NRPAP,0.5966335887110052,Medium Risk,Month-to-month,3,85.7
9506-UXUSK,0.5963664570626185,Medium Risk,Month-to-month,13,70.15
8182-BJDSI,0.596211195802865,Medium Risk,Month-to-month,28,89.95
9167-APMXZ,0.5961580935595766,Medium Risk,Month-to-month,22,84.15
2905-KFQUV,0.5960657871362016,Medium Risk,Month-to-month,2,70.4
4572-DVCGN,0.5960054962998989,Medium Risk,Month-to-month,10,80.25
4581-LNWUM,0.5959241625526723,Medium Risk,Month-to-month,13,49.15
4137-BTIKL,0.5958713747262858,Medium Risk,Month-to-month,2,90.75
8981-FJGLA,0.595735148638137,Medium Risk,Month-to-month,11,78.0
9840-EFJQB,0.5956137633133277,Medium Risk,Month-to-month,1,74.35
8104-OSKWT,0.5955962022581971,Medium Risk,Month-to-month,12,79.8
9947-OTFQU,0.5955796606005795,Medium Risk,Month-to-month,15,74.4
7295-JOMMD,0.5952622300757243,Medium Risk,Month-to-month,4,98.1
9658-WYUFB,0.5951788327490697,Medium Risk,Month-to-month,17,94.4
5054-IEXZT,0.595115055419552,Medium Risk,Month-to-month,1,75.35
2091-RFFBA,0.5950956048164472,Medium Risk,Month-to-month,31,73.9
7410-YTJIK,0.5948819556149555,Medium Risk,Month-to-month,7,75.45
4583-PARNH,0.5948693763109202,Medium Risk,Month-to-month,16,91.55
4902-OHLSK,0.594687741602475,Medium Risk,Month-to-month,29,98.65
6719-OXYBR,0.5946197979516699,Medium Risk,Month-to-month,15,85.3
3841-CONLJ,0.5941195167713343,Medium Risk,Month-to-month,1,35.0
6715-OFDBP,0.5939606890866738,Medium Risk,Month-to-month,5,70.05
4919-IKATY,0.5937954929562576,Medium Risk,Month-to-month,5,84.5
7089-IVVAZ,0.593165296717631,Medium Risk,Month-to-month,8,103.35
3315-TOTBP,0.5928107936529021,Medium Risk,Month-to-month,15,76.0
3411-WLRSQ,0.5926743945277863,Medium Risk,Month-to-month,3,74.6
0812-WUPTB,0.5924346309418645,Medium Risk,Month-to-month,1,70.85
4450-DLLMH,0.5923655041342584,Medium Risk,Month-to-month,2,71.3
0746-JTRFU,0.5911220609677946,Medium Risk,Month-to-month,2,25.05
8436-BJUMM,0.5908269489974947,Medium Risk,Month-to-month,26,83.75
7854-FOKSF,0.5904136559526688,Medium Risk,Month-to-month,1,35.9
2460-NGXBJ,0.5903942810161187,Medium Risk,Month-to-month,11,75.2
2575-GFSOE,0.590103825308819,Medium Risk,Month-to-month,7,69.0
6402-ZFPPI,0.5898633609603602,Medium Risk,Month-to-month,25,102.8
8650-RHRKE,0.5897070055764446,Medium Risk,Month-to-month,4,29.65
0330-IVZHA,0.5894220603584623,Medium Risk,Month-to-month,5,69.95
9576-ANLXO,0.589412069778269,Medium Risk,Month-to-month,3,69.55
8276-MQBYC,0.5893788178737353,Medium Risk,Month-to-month,51,97.8
2608-BHKFN,0.5892784120847842,Medium Risk,Month-to-month,4,70.05
6103-BOCOU,0.5891924271017641,Medium Risk,Month-to-month,26,80.7
3496-LFSZU,0.5888630107305982,Medium Risk,Month-to-month,4,70.5
0388-EOPEX,0.5883260588500547,Medium Risk,Month-to-month,2,74.4
5183-SNMJQ,0.5883164309941832,Medium Risk,Month-to-month,10,95.1
7326-RIGQZ,0.5880181806329735,Medium Risk,Month-to-month,6,69.8
8818-DOPVL,0.5879910260718887,Medium Risk,Month-to-month,46,104.45
3647-GMGDH,0.5879108983898703,Medium Risk,Month-to-month,22,94.7
4803-AXVYP,0.5876837429709899,Medium Risk,Month-to-month,38,99.55
1078-TDCRN,0.587621608207601,Medium Risk,Month-to-month,3,30.75
2984-MIIZL,0.5868241044005489,Medium Risk,Month-to-month,4,74.8
7595-EUIVN,0.5867740199904211,Medium Risk,Month-to-month,1,75.8
2325-NBPZG,0.5863891944622434,Medium Risk,Month-to-month,3,74.55
9560-ARGQJ,0.5862950662690821,Medium Risk,Month-to-month,16,81.0
0378-TOVMS,0.586178960270179,Medium Risk,Month-to-month,3,85.8
6692-UDPJC,0.5861740907175307,Medium Risk,Month-to-month,14,91.65
0958-YHXGP,0.585983008103173,Medium Risk,Month-to-month,7,69.9
7284-BUYEC,0.5859296791506651,Medium Risk,Month-to-month,5,50.95
2582-FFFZR,0.5855638913823576,Medium Risk,Month-to-month,22,50.6
1077-HUUJM,0.5844849257038459,Medium Risk,Month-to-month,7,71.05
5669-SRAIP,0.5843722126471343,Medium Risk,Month-to-month,5,39.5
5261-QSHQM,0.5840543922467917,Medium Risk,Month-to-month,4,24.45
2424-WVHPL,0.5837934890064781,Medium Risk,Month-to-month,1,74.7
4636-QRJKY,0.583764560366533,Medium Risk,Month-to-month,6,80.5
1918-ZBFQJ,0.5829239350561589,Medium Risk,Month-to-month,13,79.25
4818-QIUFN,0.5827090248977338,Medium Risk,Month-to-month,20,79.15
0899-LIIBW,0.5822094493856945,Medium Risk,Month-to-month,34,100.85
8433-WXGNA,0.5821518993740352,Medium Risk,Month-to-month,2,75.7
1496-GGSUK,0.5821264627962489,Medium Risk,Month-to-month,1,25.7
0650-BWOZN,0.5821202556883248,Medium Risk,Month-to-month,18,73.55
0376-YMCJC,0.5821022325005717,Medium Risk,Month-to-month,23,90.6
0848-ZGQIJ,0.5819770114709247,Medium Risk,Month-to-month,16,94.65
4817-QRJSX,0.581919847893174,Medium Risk,Month-to-month,10,81.0
9894-EZEWG,0.5815514683916211,Medium Risk,Month-to-month,1,74.3
0661-XEYAN,0.581512715470905,Medium Risk,Month-to-month,1,25.8
5842-POCOP,0.5813331023741095,Medium Risk,Month-to-month,5,88.9
7748-UMTRK,0.5813024409805037,Medium Risk,Month-to-month,30,101.3
4183-MYFRB,0.5809906939669176,Medium Risk,Month-to-month,21,90.05
4439-JMPMT,0.5809019732903177,Medium Risk,Month-to-month,5,85.75
7426-RHZGU,0.5804861031891541,Medium Risk,Month-to-month,9,95.9
1428-GTBJJ,0.5798090127816863,Medium Risk,Month-to-month,11,74.55
0612-RTZZA,0.5796580416786259,Medium Risk,Month-to-month,1,25.25
5666-CYCYZ,0.5792344278443957,Medium Risk,Month-to-month,24,89.55
3398-ZOUAA,0.5789985593275856,Medium Risk,Month-to-month,21,69.1
2080-GKCWQ,0.578879868946562,Medium Risk,Month-to-month,2,74.95
7318-EIVKO,0.5787636202960149,Medium Risk,Month-to-month,8,59.25
3050-GBUSH,0.5784672830034213,Medium Risk,Month-to-month,3,34.8
9093-FPDLG,0.5782457657824082,Medium Risk,Month-to-month,11,94.2
8374-XGEJJ,0.5782378523650576,Medium Risk,Month-to-month,43,101.0
4369-HTUIF,0.5781378505261023,Medium Risk,Month-to-month,6,85.15
6088-BXMRG,0.5780504270789271,Medium Risk,Month-to-month,32,98.85
4546-FOKWR,0.5780409743261357,Medium Risk,Month-to-month,16,74.75
2249-YPRNG,0.5779127362554822,Medium Risk,Month-to-month,20,105.85
5482-PLVPE,0.5772112075708803,Medium Risk,Month-to-month,2,24.35
6645-MXQJT,0.5769694841335734,Medium Risk,Month-to-month,2,97.1
4547-KQRTM,0.5768428179556221,Medium Risk,Month-to-month,10,80.05
2187-PKZAY,0.5768289278532343,Medium Risk,Month-to-month,12,79.95
8263-JQAIK,0.5766730595983491,Medium Risk,Month-to-month,2,24.45
0886-QGENL,0.5765690289337387,Medium Risk,Month-to-month,27,101.25
9490-DFPMD,0.5761222150386878,Medium Risk,Month-to-month,42,84.65
7895-VONWT,0.576085609422191,Medium Risk,Month-to-month,25,48.25
